"Y","X1","X2","X3","X4","X5"
15.351225913862,3.08475634672644,10.5810723755215,0.784681901982883,-2.81983392977511,-6.25438767000868
14.3508808447253,3.22646033859955,4.83735866877903,0.470584000508711,-0.203582843006003,-7.56813493149627
39.2480107902865,3.43255649814462,-1.25718418055568,3.53079019220378,-2.45970202246,-1.90414013545919
6.57448842761779,3.5580652359743,3.77288116075464,-0.561690425455769,3.65305722505282,-3.34567636773807
21.3664103089214,3.05975526736691,12.8991256501521,1.54684481524817,0.0955370940689318,-5.52346867545856
26.2856192156307,2.88535913345566,8.56711343917513,2.57385769915648,-1.17643846305525,-3.80118783776345
15.8119313334072,1.97942165391834,5.57824948531092,1.97363347982279,-3.67816487166981,0.167616418279711
12.6648218584069,2.70294869831647,3.05386973831518,0.640108952894199,1.24437062463868,-4.49689520462293
14.6574957010029,3.16815002711164,3.06522709351225,0.737502323484843,-0.709201269456811,-6.71757713815928
24.365797003249,4.41987232503558,12.6992235249932,0.987422657075502,-3.34810417793661,-4.5370176845161
19.2222611617162,2.90047492954894,5.03776830807335,1.50800242717126,-3.29746315993923,-4.3736265577304
18.7764061800518,2.18170303161514,0.975530570000753,2.26265414363767,1.01021809073288,-10.6515559602395
7.65498087397987,2.53069775881458,7.10786866660326,-0.0980817651803358,0.281284113172738,-3.98465601705603
20.8678644248549,3.57504497333014,4.52655220288193,1.06722076859475,-1.96170991974372,-6.42212868229768
3.46196882336925,1.12825487187908,2.79942035233138,0.0478954219086269,-2.0492644444252,-4.62913819305429
18.384106791385,2.36816890011054,6.79339241332407,1.9491278796638,2.5657914502152,-5.94444007702069
7.27220799952175,2.95756180392184,9.17936364564503,-0.322771187362502,0.405220761705003,-5.47990632498463
25.0514697814044,4.44210693134115,-0.850868957463012,1.07835151293594,-3.07765860702006,-3.9623128434942
11.2505022747992,2.07910657996322,10.7615619206902,0.896712182416309,-0.300141422869614,-8.25341397808102
13.5097760983575,2.98439140023054,9.70617998017463,0.52755957533957,2.64895827458094,-4.7797211590692
3.7121886093468,3.21946647466669,8.20300537206053,-0.801246188079406,0.228779693265561,-4.12182021532602
14.2063852185385,3.50059817600369,-0.772599013028077,0.323321177299599,2.0724051523784,-8.89959933345458
48.1806306455448,4.66934898030235,0.776318854769948,2.93558913995933,-1.75072940884782,-3.19916865653615
6.53036152058664,1.99645756191694,8.68381512233133,0.0662013812377343,-2.69578702857725,-4.17485152324025
12.3537944117759,3.39418220935049,4.17788700723368,0.264165296266588,-2.99042337714505,-4.06240288772962
12.2923874243425,1.5029273945564,2.78348005602172,2.33625543356367,0.671361427744226,-1.64070078281791
35.3117070335093,4.23925632328391,11.2784980339316,2.15943537828556,-2.78514447623767,-5.78631928805302
20.9877771054776,3.03762219631797,3.8086607601382,1.48740978060483,-0.541017063834539,-3.08150578506653
16.3121047195006,1.9603830848233,8.14199671829861,2.08585521616784,-1.79378161666942,-5.49446635944369
17.7850897407812,3.1536675074983,11.9908963546649,1.04890479390415,1.46301613712894,-4.08249299577297
16.7824016837948,1.95236172680404,3.89168267644405,2.35869664785155,1.25717656523003,-5.18500265317998
